Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Adult Income,none,none,Logistic Regression,clean,0.817503729487817,0.7135250266240681,0.44607190412782954,0.5489553461696026,0.8500599950452292,0.6933515556834248,0.6896644176964691,0.015215396881103516,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,Gaussian Naive Bayes,clean,0.797778882811205,0.6985915492957746,0.33022636484687085,0.4484629294755877,0.8497596524724922,0.6414980864181385,0.6777643784209604,0.004919767379760742,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,KNN,clean,0.8189955246146196,0.6529850746268657,0.5825565912117177,0.6157635467980296,0.849777064700902,0.7399651197064989,0.6263575224233291,0.03672313690185547,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,MLP,clean,0.8471738770097795,0.720030349013657,0.6318242343541944,0.673049645390071,0.9023898393696216,0.775192629205347,0.7686516511010311,6.84880518913269,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,Decision Tree,clean,0.8509862423338306,0.7481481481481481,0.6051930758988016,0.6691203533308796,0.8874911432736929,0.7688291576801445,0.7494146424238568,0.05145096778869629,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,Random Forest,clean,0.8528095474888115,0.7957610789980732,0.5499334221038615,0.6503937007874016,0.9131228251245085,0.7515723168784592,0.8034065316189553,0.2591667175292969,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,XGBoost,clean,0.8668987236863915,0.7820823244552058,0.6451398135818908,0.7070412258299891,0.924511157197598,0.7927751594945428,0.8236635165594914,0.08931303024291992,24129,14,"{'baseline': True, 'seed': 123}"
Adult Income,none,none,LightGBM,clean,0.8659041936018564,0.7792103142626914,0.6438082556591211,0.7050674444039373,0.9248333201578356,0.7916679768695076,0.8236211832650248,0.08579039573669434,24129,14,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,Logistic Regression,clean,0.8914077186774301,0.5945273631840796,0.22589792060491493,0.3273972602739726,0.8725823347888823,0.6027423228572477,0.4600501601310558,0.047245025634765625,36168,16,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,Gaussian Naive Bayes,clean,0.837996240185779,0.35536602700781805,0.4725897920604915,0.4056795131845842,0.8127459567975399,0.6795009073013791,0.3515287553192398,0.018755674362182617,36168,16,"{'baseline': True, 'seed': 123}"
