Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Breast Cancer,missing_values_mnar,low,KNN,cleaned,0.9385964912280702,0.972972972972973,0.8571428571428571,0.9113924050632911,0.9814814814814815,0.9216269841269842,0.9717836083717648,0.0009765625,455,30,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.534798534798535), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False}"
Breast Cancer,missing_values_mnar,low,MLP,cleaned,0.9824561403508771,1.0,0.9523809523809523,0.975609756097561,0.9950396825396826,0.9761904761904762,0.9930856180856181,0.14354729652404785,455,30,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.534798534798535), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False}"
Breast Cancer,missing_values_mnar,low,Decision Tree,cleaned,0.9122807017543859,0.9,0.8571428571428571,0.8780487804878049,0.9007936507936508,0.9007936507936507,0.8240601503759398,0.005840778350830078,455,30,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.534798534798535), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False}"
Breast Cancer,missing_values_mnar,low,Random Forest,cleaned,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.9957010582010583,0.9642857142857143,0.9931861676542528,0.09248185157775879,455,30,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.534798534798535), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False}"
Breast Cancer,missing_values_mnar,low,XGBoost,cleaned,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.9937169312169313,0.9642857142857143,0.992583918813427,0.04690122604370117,455,30,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.534798534798535), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False}"
Breast Cancer,missing_values_mnar,low,LightGBM,cleaned,0.9824561403508771,1.0,0.9523809523809523,0.975609756097561,0.9917328042328042,0.9761904761904762,0.9904676718630208,0.027340173721313477,455,30,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.534798534798535), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False}"
German Credit,missing_values_mnar,low,Logistic Regression,dirty,0.695,0.8264462809917356,0.7142857142857143,0.7662835249042146,0.7639285714285714,0.6821428571428572,0.8731883222372719,0.0029261112213134766,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,Gaussian Naive Bayes,dirty,0.585,0.8701298701298701,0.4785714285714286,0.6175115207373272,0.7466666666666668,0.655952380952381,0.8582350585640575,0.0009796619415283203,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,KNN,dirty,0.66,0.8529411764705882,0.6214285714285714,0.71900826446281,0.7364285714285714,0.6857142857142857,0.8457702093954839,0.0009768009185791016,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,MLP,dirty,0.68,0.8392857142857143,0.6714285714285714,0.746031746031746,0.7797619047619048,0.6857142857142857,0.8890043605280222,0.20665240287780762,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,Decision Tree,dirty,0.655,0.8514851485148515,0.6142857142857143,0.7136929460580913,0.6452380952380953,0.6821428571428572,0.7942493022793273,0.0028228759765625,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,Random Forest,dirty,0.755,0.8699186991869918,0.7642857142857142,0.8136882129277566,0.804404761904762,0.7488095238095238,0.9006118003564126,0.09863424301147461,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,XGBoost,dirty,0.685,0.8666666666666667,0.65,0.7428571428571429,0.7714285714285715,0.7083333333333334,0.8859615683252096,0.048644065856933594,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,LightGBM,dirty,0.67,0.8936170212765957,0.6,0.717948717948718,0.7816666666666667,0.7166666666666667,0.895368085148428,0.022942543029785156,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
German Credit,missing_values_mnar,low,Logistic Regression,cleaned,0.73,0.7905405405405406,0.8357142857142857,0.8125,0.7788095238095238,0.6595238095238095,0.8884665711429597,0.005861520767211914,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,Gaussian Naive Bayes,cleaned,0.68,0.8220338983050848,0.6928571428571428,0.751937984496124,0.7570238095238097,0.6714285714285715,0.8690355657871927,0.0009765625,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,KNN,cleaned,0.68,0.7435897435897436,0.8285714285714286,0.7837837837837838,0.6941071428571428,0.580952380952381,0.8262435305531761,0.0,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,MLP,cleaned,0.735,0.8085106382978723,0.8142857142857143,0.8113879003558719,0.7719047619047619,0.6821428571428572,0.8894449066415169,0.20999956130981445,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,Decision Tree,cleaned,0.68,0.7602739726027398,0.7928571428571428,0.7762237762237763,0.6161904761904762,0.6047619047619047,0.7544776620968949,0.002927064895629883,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,Random Forest,cleaned,0.805,0.8344370860927153,0.9,0.865979381443299,0.8054761904761905,0.7416666666666667,0.8953499318005358,0.09634113311767578,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,XGBoost,cleaned,0.76,0.8108108108108109,0.8571428571428571,0.8333333333333334,0.7871428571428573,0.6952380952380952,0.8905259320880902,0.04682660102844238,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
German Credit,missing_values_mnar,low,LightGBM,cleaned,0.77,0.8263888888888888,0.85,0.8380281690140845,0.7883333333333333,0.7166666666666667,0.8806662642257115,0.02441096305847168,800,20,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.63125), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Logistic Regression,dirty,0.8045748383888612,0.7519500780031201,0.3209054593874834,0.4498366775548297,0.8088088830870985,0.642906934063638,0.6288137187462459,0.013675928115844727,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,Gaussian Naive Bayes,dirty,0.7923089673462622,0.6912442396313364,0.2996005326231691,0.41802136553646074,0.8192438772874304,0.6276197322131516,0.633854601270586,0.004882097244262695,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,KNN,dirty,0.8050721034311288,0.7879858657243817,0.2969374167776298,0.43133462282398455,0.7897394072671736,0.6352265984793026,0.5815952288344785,0.038181304931640625,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,MLP,dirty,0.7994364329520968,0.8989071038251366,0.21904127829560585,0.35224839400428265,0.8836891060576629,0.6054376552590367,0.7250490040483407,5.762425184249878,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,Decision Tree,dirty,0.8072269186142881,0.952,0.23768308921438083,0.3803942461374534,0.8486373351679112,0.6168552281207635,0.6718075503206793,0.04568672180175781,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,Random Forest,dirty,0.8060666335156639,0.9585635359116023,0.2310252996005326,0.3723175965665236,0.883987171081536,0.6138573860615772,0.7474251413711157,0.1970374584197998,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,XGBoost,dirty,0.813691364163766,0.9748743718592965,0.2583222370173103,0.40842105263157896,0.9164337934177956,0.6280576093495291,0.8121380106828441,0.08797240257263184,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,LightGBM,dirty,0.8126968340792309,0.9744897959183674,0.25432756324900135,0.4033790918690602,0.9179418981121618,0.6260602724653747,0.8131810194632252,0.0774688720703125,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Adult Income,missing_values_mnar,low,Logistic Regression,cleaned,0.8189955246146196,0.7237991266375546,0.4414114513981358,0.5483870967741935,0.84451570641778,0.6927869439731796,0.685910093865195,0.011855363845825195,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Gaussian Naive Bayes,cleaned,0.8256257251781867,0.7533783783783784,0.44540612516644473,0.5598326359832636,0.8492888610815681,0.6985362119983625,0.6936927036628614,0.0061113834381103516,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,KNN,cleaned,0.8213160948118681,0.6899641577060932,0.5126498002663116,0.5882352941176471,0.8353111763583962,0.7181434832273954,0.6230769189983008,0.03725147247314453,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,MLP,cleaned,0.8368970661362506,0.7376146788990826,0.5352862849533955,0.6203703703703703,0.8929750401215947,0.7360827805256935,0.74244759460812,5.82868218421936,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Decision Tree,cleaned,0.836399801093983,0.7297056199821588,0.5446071904127829,0.6237133053755242,0.8683190308162646,0.7388672676848731,0.7135319902823595,0.04232430458068848,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Random Forest,cleaned,0.850488977291563,0.8099173553719008,0.521970705725699,0.6348178137651822,0.905181893868574,0.7406807843349308,0.7828133761542544,0.18884611129760742,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,XGBoost,cleaned,0.8534725675451682,0.838074398249453,0.5099866844207723,0.6341059602649006,0.9155231412189029,0.738661406655321,0.8051701949547303,0.0887136459350586,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,LightGBM,cleaned,0.8534725675451682,0.8403083700440529,0.5079893475366178,0.6331950207468879,0.9159678510018717,0.7379937909609816,0.8058675392084662,0.07616472244262695,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.447487611232483), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Bank Marketing,missing_values_mnar,low,Logistic Regression,dirty,0.8835563419219286,0.5333333333333333,0.03780718336483932,0.0706090026478376,0.782112609536075,0.5167119824150433,0.325491126319577,0.01854085922241211,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.387898142003981), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Bank Marketing,missing_values_mnar,low,Gaussian Naive Bayes,dirty,0.8795753621585757,0.4595300261096606,0.166351606805293,0.24427480916030533,0.7797639832720377,0.5702140000213065,0.3150918108183491,0.008792877197265625,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.387898142003981), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Bank Marketing,missing_values_mnar,low,KNN,dirty,0.8828928452947031,0.4666666666666667,0.006616257088846881,0.0130475302889096,0.6068819963707944,0.5028071892833088,0.20480359544554452,0.0039403438568115234,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.387898142003981), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
Bank Marketing,missing_values_mnar,low,MLP,dirty,0.8842198385491541,0.6896551724137931,0.01890359168241966,0.03679852805887764,0.856262036687409,0.508888239172456,0.42403142873082483,8.747417211532593,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.387898142003981), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 123}"
