Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Bank Marketing,none,none,Logistic Regression,clean,0.8914077186774301,0.5945273631840796,0.22589792060491493,0.3273972602739726,0.8725823347888823,0.6027423228572477,0.4600501601310558,0.02110767364501953,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,Gaussian Naive Bayes,clean,0.837996240185779,0.35536602700781805,0.4725897920604915,0.4056795131845842,0.8127459567975399,0.6795009073013791,0.3515287553192398,0.009330987930297852,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,KNN,clean,0.8922923808470641,0.5716723549488054,0.3166351606805293,0.4075425790754258,0.8089241642825099,0.6426006110227944,0.4073748632714878,0.003908872604370117,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,MLP,clean,0.9022448302554462,0.6156914893617021,0.43761814744801514,0.5116022099447514,0.9018569790000864,0.700712642916243,0.5474359590399984,8.988049983978271,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,Decision Tree,clean,0.8987061815769103,0.5817972350230415,0.4773156899810964,0.5244029075804777,0.8453875591403067,0.7159277260174737,0.4828872117208689,0.08207368850708008,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,Random Forest,clean,0.9044564856795311,0.6844106463878327,0.34026465028355385,0.45454545454545453,0.9198170482698539,0.6597378354736492,0.6010522243731017,0.2626490592956543,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,XGBoost,clean,0.9094327103837222,0.6604026845637584,0.46502835538752363,0.5457570715474209,0.9317296253727155,0.716671973561013,0.6264620118681146,0.09332513809204102,36168,16,"{'baseline': True, 'seed': 7}"
Bank Marketing,none,none,LightGBM,clean,0.9067787238748203,0.645466847090663,0.45085066162570886,0.5308848080133556,0.9314930049608612,0.7090195700113516,0.6198878768478514,0.10296082496643066,36168,16,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,Logistic Regression,clean,0.7938877043354655,0.6242603550295858,0.5641711229946524,0.5926966292134831,0.8345054381868914,0.7206141190965518,0.6201699475641791,0.008819341659545898,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,Gaussian Naive Bayes,clean,0.7327647476901208,0.4981549815498155,0.7219251336898396,0.5895196506550219,0.811996883590187,0.7293071941440485,0.578572859879312,0.001968860626220703,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,KNN,clean,0.7484008528784648,0.5264550264550265,0.5320855614973262,0.5292553191489362,0.7711716562009825,0.6794019288609574,0.48723699806382287,0.0010256767272949219,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,MLP,clean,0.7910447761194029,0.625,0.5347593582887701,0.5763688760806917,0.8200985137520642,0.7092964264822359,0.6244227585879777,1.4590301513671875,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,Decision Tree,clean,0.7547974413646056,0.5498281786941581,0.42780748663101603,0.48120300751879697,0.7354701275036108,0.6504961924926619,0.465506117932377,0.010768890380859375,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,Random Forest,clean,0.7882018479033405,0.62751677852349,0.5,0.5565476190476191,0.8279141278970445,0.6962729912875121,0.6355445361067219,0.1157684326171875,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,XGBoost,clean,0.7917555081734187,0.6277602523659306,0.5320855614973262,0.5759768451519537,0.8244120494277092,0.7089275822975498,0.6375177401788275,0.05585646629333496,5625,19,"{'baseline': True, 'seed': 7}"
Telco Churn,none,none,LightGBM,clean,0.7889125799573561,0.6237942122186495,0.5187165775401069,0.5664233576642336,0.8278261229687687,0.702727117424458,0.6439818998010465,0.04787635803222656,5625,19,"{'baseline': True, 'seed': 7}"
