Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Breast Cancer,missing_values,medium,LightGBM,cleaned,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.9966931216931216,0.9642857142857143,0.9950428626735248,0.035637855529785156,455,30,"{'error_type': 'missing_values', 'intended_rate': 20, 'actual_rate': np.float64(18.16117216117216), 'cells_corrupted': 2730, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,Logistic Regression,dirty,0.9912280701754386,1.0,0.9761904761904762,0.9879518072289156,0.9983465608465609,0.9880952380952381,0.997467071935157,0.004346609115600586,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,Gaussian Naive Bayes,dirty,0.9210526315789473,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.9854497354497355,0.9077380952380952,0.9769378036190699,0.0009584426879882812,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,KNN,dirty,0.9473684210526315,0.95,0.9047619047619048,0.926829268292683,0.9814814814814816,0.9384920634920635,0.9712824677711458,0.0,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,MLP,dirty,0.9912280701754386,1.0,0.9761904761904762,0.9879518072289156,0.9986772486772486,0.9880952380952381,0.9979296066252588,0.23517656326293945,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,Decision Tree,dirty,0.9298245614035088,0.925,0.8809523809523809,0.9024390243902439,0.9146825396825397,0.9196428571428572,0.8587406015037594,0.0039522647857666016,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,Random Forest,dirty,0.9473684210526315,0.95,0.9047619047619048,0.926829268292683,0.9907407407407407,0.9384920634920635,0.9866958283318155,0.09500741958618164,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,XGBoost,dirty,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.996031746031746,0.9642857142857143,0.9941749427043546,0.050952911376953125,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,LightGBM,dirty,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.998015873015873,0.9642857142857143,0.9967819931083073,0.030469894409179688,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'seed': 7}"
Breast Cancer,missing_values,high,Logistic Regression,cleaned,0.9912280701754386,1.0,0.9761904761904762,0.9879518072289156,0.9986772486772486,0.9880952380952381,0.9979296066252588,0.007868289947509766,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,Gaussian Naive Bayes,cleaned,0.9210526315789473,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.9884259259259259,0.9077380952380952,0.9813840318479987,0.0019485950469970703,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,KNN,cleaned,0.9385964912280702,0.972972972972973,0.8571428571428571,0.9113924050632911,0.9713955026455026,0.9216269841269842,0.9613712677622452,0.001004934310913086,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,MLP,cleaned,0.9912280701754386,1.0,0.9761904761904762,0.9879518072289156,0.9966931216931217,0.9880952380952381,0.9954212454212454,0.2539818286895752,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,Decision Tree,cleaned,0.9122807017543859,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9107142857142856,0.9107142857142857,0.816473000683527,0.006140232086181641,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,Random Forest,cleaned,0.9473684210526315,0.95,0.9047619047619048,0.926829268292683,0.9937169312169313,0.9384920634920635,0.9906449723016452,0.11267232894897461,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,XGBoost,cleaned,0.9649122807017544,1.0,0.9047619047619048,0.95,0.9940476190476191,0.9523809523809523,0.9912129736590655,0.055234432220458984,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,missing_values,high,LightGBM,cleaned,0.9649122807017544,1.0,0.9047619047619048,0.95,0.998015873015873,0.9523809523809523,0.9970238095238095,0.03349709510803223,455,30,"{'error_type': 'missing_values', 'intended_rate': 30, 'actual_rate': np.float64(25.992673992673993), 'cells_corrupted': 4095, 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'seed': 7}"
Breast Cancer,label_noise,low,Logistic Regression,dirty,0.9298245614035088,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9890873015873016,0.9246031746031746,0.9832024768182914,0.011488676071166992,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,Gaussian Naive Bayes,dirty,0.9210526315789473,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.9887566137566137,0.9077380952380952,0.9817102340115278,0.0019829273223876953,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,KNN,dirty,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.968584656084656,0.9454365079365079,0.9541913528559247,0.0025014877319335938,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,MLP,dirty,0.956140350877193,0.9512195121951219,0.9285714285714286,0.9397590361445783,0.9837962962962963,0.9503968253968254,0.9731279664642856,0.2708911895751953,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,Decision Tree,dirty,0.9035087719298246,0.8444444444444444,0.9047619047619048,0.8735632183908046,0.9011243386243386,0.9037698412698413,0.7991088833194097,0.004059553146362305,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,Random Forest,dirty,0.9649122807017544,1.0,0.9047619047619048,0.95,0.984457671957672,0.9523809523809523,0.9835914878772021,0.11063432693481445,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,XGBoost,dirty,0.9649122807017544,1.0,0.9047619047619048,0.95,0.9794973544973544,0.9523809523809523,0.9810082700499737,0.07572412490844727,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,low,LightGBM,dirty,0.9649122807017544,1.0,0.9047619047619048,0.95,0.9841269841269841,0.9523809523809523,0.9839739689913907,0.03392624855041504,455,30,"{'error_type': 'label_noise', 'intended_rate': 5, 'actual_rate': 4.835164835164836, 'labels_flipped': 22, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,Logistic Regression,dirty,0.9385964912280702,0.926829268292683,0.9047619047619048,0.9156626506024096,0.9914021164021164,0.9315476190476191,0.9866025318996984,0.0186769962310791,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,Gaussian Naive Bayes,dirty,0.9210526315789473,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.9874338624338623,0.9077380952380952,0.9790426805036381,0.0024979114532470703,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,KNN,dirty,0.9385964912280702,0.926829268292683,0.9047619047619048,0.9156626506024096,0.9623015873015873,0.9315476190476191,0.9422525970883111,0.0020253658294677734,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,MLP,dirty,0.956140350877193,0.9302325581395349,0.9523809523809523,0.9411764705882353,0.9927248677248677,0.9553571428571428,0.9881118738688459,0.2549149990081787,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,Decision Tree,dirty,0.8947368421052632,0.875,0.8333333333333334,0.8536585365853658,0.8807870370370371,0.8819444444444444,0.7905701754385965,0.006116390228271484,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,Random Forest,dirty,0.9473684210526315,0.95,0.9047619047619048,0.926829268292683,0.9907407407407407,0.9384920634920635,0.9862658254791278,0.10980105400085449,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,XGBoost,dirty,0.9385964912280702,0.926829268292683,0.9047619047619048,0.9156626506024096,0.9894179894179893,0.9315476190476191,0.9828258894014303,0.07252836227416992,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,medium,LightGBM,dirty,0.9649122807017544,0.975,0.9285714285714286,0.9512195121951219,0.9947089947089947,0.9573412698412699,0.9900306619650696,0.02704477310180664,455,30,"{'error_type': 'label_noise', 'intended_rate': 10, 'actual_rate': 9.89010989010989, 'labels_flipped': 45, 'injection_version': 1, 'seed': 7}"
Breast Cancer,label_noise,high,Logistic Regression,dirty,0.9473684210526315,0.9736842105263158,0.8809523809523809,0.925,0.9675925925925926,0.933531746031746,0.9712984776093723,0.021799802780151367,455,30,"{'error_type': 'label_noise', 'intended_rate': 15, 'actual_rate': 14.945054945054945, 'labels_flipped': 68, 'injection_version': 1, 'seed': 7}"
