Dataset,Error_Type,Severity,Route,Method,Clean_Seconds,Rows_Before,Rows_After,Row_Change_Pct,Train_Seconds_After_Clean,Total_Compute_Seconds
Bank Marketing,data_leakage,high,automated_cleaning,drop features with |corr| > 0.5,0.004100199992535636,36168,36168,0.0,10.272782802581787,10.276883002574323
Bank Marketing,domain_violations,low,automated_cleaning,IQR clipping,0.012182499980553985,36168,36168,0.0,10.58766746520996,10.599849965190513
Bank Marketing,domain_violations,medium,automated_cleaning,IQR clipping,0.011770200013415888,36168,36168,0.0,10.557708501815796,10.569478701829212
Bank Marketing,domain_violations,high,automated_cleaning,IQR clipping,0.012293999985558912,36168,36168,0.0,10.566758394241333,10.579052394226892
Bank Marketing,duplicates,low,automated_cleaning,drop exact duplicates,0.028828199981944636,37976,36168,-4.760901622077101,10.27008056640625,10.298908766388195
Bank Marketing,duplicates,medium,automated_cleaning,drop exact duplicates,0.03050349999102764,39784,36168,-9.089081037603057,10.204885005950928,10.235388505941955
Bank Marketing,duplicates,high,automated_cleaning,drop exact duplicates,0.03012710000621155,41593,36168,-13.043060130310389,10.155013799667358,10.18514089967357
Bank Marketing,duplicates_minority,low,automated_cleaning,drop exact duplicates,0.027223299985053018,37976,36168,-4.760901622077101,9.824184656143188,9.851407956128241
Bank Marketing,duplicates_minority,medium,automated_cleaning,drop exact duplicates,0.02996420001727529,39784,36168,-9.089081037603057,9.822263240814209,9.852227440831484
Bank Marketing,duplicates_minority,high,automated_cleaning,drop exact duplicates,0.0302574000088498,41593,36168,-13.043060130310389,9.595065355300903,9.625322755309753
Bank Marketing,duplicates_targeted,low,automated_cleaning,drop exact duplicates,0.028282700019190088,37976,36168,-4.760901622077101,9.754909753799437,9.783192453818627
Bank Marketing,duplicates_targeted,medium,automated_cleaning,drop exact duplicates,0.028825100016547367,39784,36168,-9.089081037603057,9.909622192382812,9.93844729239936
Bank Marketing,duplicates_targeted,high,automated_cleaning,drop exact duplicates,0.031402000022353604,41593,36168,-13.043060130310389,9.75741720199585,9.788819202018203
Bank Marketing,feature_noise,low,automated_cleaning,rank-order median smoothing,0.06696020002709702,36168,36168,0.0,11.046104431152342,11.113064631179439
Bank Marketing,feature_noise,medium,automated_cleaning,rank-order median smoothing,0.06835620000492781,36168,36168,0.0,10.89684271812439,10.965198918129317
Bank Marketing,feature_noise,high,automated_cleaning,rank-order median smoothing,0.06511440000031143,36168,36168,0.0,10.906718015670776,10.971832415671088
Bank Marketing,feature_noise_targeted,low,automated_cleaning,rank-order median smoothing,0.05750530000659637,36168,36168,0.0,10.186422586441038,10.243927886447635
Bank Marketing,feature_noise_targeted,medium,automated_cleaning,rank-order median smoothing,0.05556909998995252,36168,36168,0.0,9.874704122543335,9.930273222533287
Bank Marketing,feature_noise_targeted,high,automated_cleaning,rank-order median smoothing,0.059802800009492785,36168,36168,0.0,9.465891599655151,9.525694399664644
Bank Marketing,imbalanced_feature_distribution,low,automated_cleaning,quantile transform,0.039547699998365715,36168,36168,0.0,9.892003297805788,9.931550997804154
Bank Marketing,imbalanced_feature_distribution,medium,automated_cleaning,quantile transform,0.03940919999149628,36168,36168,0.0,9.988990306854246,10.028399506845743
Bank Marketing,imbalanced_feature_distribution,high,automated_cleaning,quantile transform,0.039482699998188764,36168,36168,0.0,9.649001359939577,9.688484059937766
Bank Marketing,invalid_values,low,automated_cleaning,sentinel to NaN then impute,0.017702599987387657,36168,36168,0.0,10.227730989456179,10.245433589443566
Bank Marketing,invalid_values,medium,automated_cleaning,sentinel to NaN then impute,0.016937300009885803,36168,36168,0.0,10.472615957260132,10.489553257270018
Bank Marketing,invalid_values,high,automated_cleaning,sentinel to NaN then impute,0.01735529999132268,36168,36168,0.0,10.378980636596681,10.396335936588004
Bank Marketing,missing_values,low,automated_cleaning,KNN imputation,28.495289200014668,36168,36168,0.0,9.95952296257019,38.45481216258486
Bank Marketing,missing_values,medium,automated_cleaning,KNN imputation,55.155553500022506,36168,36168,0.0,9.981639385223389,65.1371928852459
Bank Marketing,missing_values,high,automated_cleaning,KNN imputation,77.42875260001165,36168,36168,0.0,8.165710449218748,85.5944630492304
Bank Marketing,missing_values_mnar,low,automated_cleaning,KNN imputation,33.124511999980314,36168,36168,0.0,10.046135663986208,43.17064766396652
Bank Marketing,missing_values_mnar,medium,automated_cleaning,KNN imputation,54.39679480000632,36168,36168,0.0,9.630290746688843,64.02708554669516
Bank Marketing,missing_values_mnar,high,automated_cleaning,KNN imputation,66.94465900000068,36168,36168,0.0,10.029059648513792,76.97371864851448
Bank Marketing,outliers,low,automated_cleaning,IQR clipping,0.011505800008308142,36168,36168,0.0,10.273203134536743,10.284708934545051
Bank Marketing,outliers,medium,automated_cleaning,IQR clipping,0.010539900016738102,36168,36168,0.0,10.725826501846315,10.736366401863053
Bank Marketing,outliers,high,automated_cleaning,IQR clipping,0.01125859998865053,36168,36168,0.0,10.264553546905516,10.275812146894166
Bank Marketing,outliers_targeted,low,automated_cleaning,IQR clipping,0.010343600006308407,36168,36168,0.0,10.695929527282713,10.706273127289021
Bank Marketing,outliers_targeted,medium,automated_cleaning,IQR clipping,0.011208599986275658,36168,36168,0.0,10.395173072814941,10.406381672801217
Bank Marketing,outliers_targeted,high,automated_cleaning,IQR clipping,0.012842299998737872,36168,36168,0.0,10.401869773864746,10.414712073863484
Bank Marketing,redundant_features,low,automated_cleaning,drop correlated features,0.007361800002399832,36168,36168,0.0,10.026667833328247,10.034029633330647
Bank Marketing,redundant_features,medium,automated_cleaning,drop correlated features,0.004976500000339001,36168,36168,0.0,10.604783296585083,10.609759796585422
Bank Marketing,redundant_features,high,automated_cleaning,drop correlated features,0.00753979998989962,36168,36168,0.0,10.502060651779177,10.509600451769076
Bank Marketing,typographical_errors,low,automated_cleaning,fuzzy match to known categories,1.1796735000098124,36168,36168,0.0,10.103356838226318,11.28303033823613
Bank Marketing,typographical_errors,medium,automated_cleaning,fuzzy match to known categories,1.8100373999914154,36168,36168,0.0,10.42388606071472,12.233923460706135
Bank Marketing,typographical_errors,high,automated_cleaning,fuzzy match to known categories,2.507527600013418,36168,36168,0.0,9.15974235534668,11.667269955360098
Telco Churn,categorical_errors,low,automated_cleaning,validate against vocabulary,0.01131939998595044,5625,5625,0.0,1.7637555599212642,1.7750749599072146
Telco Churn,categorical_errors,medium,automated_cleaning,validate against vocabulary,0.011281199986115098,5625,5625,0.0,1.7401034832000728,1.751384683186188
Telco Churn,categorical_errors,high,automated_cleaning,validate against vocabulary,0.011087599996244535,5625,5625,0.0,1.7555754184722898,1.7666630184685344
Telco Churn,class_imbalance,low,automated_cleaning,oversample minority,0.0014745999942533672,5476,8260,50.8400292184076,2.522076368331909,2.5235509683261625
Telco Churn,class_imbalance,medium,automated_cleaning,oversample minority,0.0014364999951794744,5252,8260,57.27341964965728,2.5025737285614014,2.504010228556581
Telco Churn,class_imbalance,high,automated_cleaning,oversample minority,0.0016920999914873391,5027,8260,64.31271135866322,2.5065526962280273,2.5082447962195147
Telco Churn,contextual_errors,low,automated_cleaning,IQR clipping,0.004758299997774884,5625,5625,0.0,1.8691608905792234,1.8739191905769983
Telco Churn,contextual_errors,medium,automated_cleaning,IQR clipping,0.003881899989210069,5625,5625,0.0,1.8721075057983396,1.8759894057875497
Telco Churn,contextual_errors,high,automated_cleaning,IQR clipping,0.004446100007044151,5625,5625,0.0,1.8633470535278316,1.8677931535348757
Telco Churn,data_heterogeneity,low,automated_cleaning,re-standardise features,0.002523500006645918,5625,5625,0.0,1.7788815498352049,1.7814050498418508
Telco Churn,data_heterogeneity,medium,automated_cleaning,re-standardise features,0.0015504999901168048,5625,5625,0.0,1.765024423599243,1.7665749235893597
Telco Churn,data_heterogeneity,high,automated_cleaning,re-standardise features,0.0015458999841939658,5625,5625,0.0,1.782234191894531,1.783780091878725
Telco Churn,data_inconsistency,low,automated_cleaning,consistency rules,0.013583499996457249,5625,5625,0.0,1.7781043052673335,1.7916878052637908
Telco Churn,data_inconsistency,medium,automated_cleaning,consistency rules,0.014101500011747703,5625,5625,0.0,1.782058715820312,1.7961602158320598
Telco Churn,data_inconsistency,high,automated_cleaning,consistency rules,0.012623899994650856,5625,5625,0.0,1.7809145450592039,1.7935384450538547
Telco Churn,data_leakage,low,automated_cleaning,drop features with |corr| > 0.5,0.0007746999908704311,5625,5625,0.0,1.760179758071899,1.7609544580627694
Telco Churn,data_leakage,medium,automated_cleaning,drop features with |corr| > 0.5,0.0008887999865692109,5625,5625,0.0,1.7367944717407222,1.7376832717272914
Telco Churn,data_leakage,high,automated_cleaning,drop features with |corr| > 0.5,0.0009239999926649034,5625,5625,0.0,1.7089252471923826,1.7098492471850475
Telco Churn,domain_violations,low,automated_cleaning,IQR clipping,0.004350400005932897,5625,5625,0.0,1.8377370834350584,1.8420874834409913
Telco Churn,domain_violations,medium,automated_cleaning,IQR clipping,0.0038311000098474324,5625,5625,0.0,1.8479747772216795,1.851805877231527
Telco Churn,domain_violations,high,automated_cleaning,IQR clipping,0.0040686000138521194,5625,5625,0.0,1.8976387977600095,1.9017073977738617
Telco Churn,duplicates,low,automated_cleaning,drop exact duplicates,0.006712900009006262,5906,5610,-5.011852353538774,1.7395145893096922,1.7462274893186984
Telco Churn,duplicates,medium,automated_cleaning,drop exact duplicates,0.006823100004112348,6187,5610,-9.326006141910458,1.7375442981719966,1.744367398176109
Telco Churn,duplicates,high,automated_cleaning,drop exact duplicates,0.007234899996547028,6468,5610,-13.26530612244898,1.7280421257019039,1.7352770256984509
Telco Churn,duplicates_minority,low,automated_cleaning,drop exact duplicates,0.007031200017081574,5906,5610,-5.011852353538774,1.7966942787170408,1.8037254787341224
Telco Churn,duplicates_minority,medium,automated_cleaning,drop exact duplicates,0.007269699999596924,6187,5610,-9.326006141910458,1.8223638534545896,1.8296335534541865
Telco Churn,duplicates_minority,high,automated_cleaning,drop exact duplicates,0.006891199998790398,6468,5610,-13.26530612244898,1.8287975788116453,1.8356887788104357
Telco Churn,duplicates_targeted,low,automated_cleaning,drop exact duplicates,0.006667400011792779,5906,5610,-5.011852353538774,1.7699089050292967,1.7765763050410894
Telco Churn,duplicates_targeted,medium,automated_cleaning,drop exact duplicates,0.007053699984680861,6187,5610,-9.326006141910458,1.7565038204193113,1.7635575204039922
Telco Churn,duplicates_targeted,high,automated_cleaning,drop exact duplicates,0.006862200010800734,6468,5610,-13.26530612244898,1.757073879241943,1.7639360792527436
Telco Churn,feature_noise,low,automated_cleaning,rank-order median smoothing,0.007107800018275157,5625,5625,0.0,1.7641882896423335,1.7712960896606087
Telco Churn,feature_noise,medium,automated_cleaning,rank-order median smoothing,0.007611600012751296,5625,5625,0.0,1.772245407104492,1.7798570071172433
Telco Churn,feature_noise,high,automated_cleaning,rank-order median smoothing,0.00690869998652488,5625,5625,0.0,1.7846059799194331,1.791514679905958
Telco Churn,feature_noise_targeted,low,automated_cleaning,rank-order median smoothing,0.005620699987048283,5625,5625,0.0,1.848173141479492,1.8537938414665402
Telco Churn,feature_noise_targeted,medium,automated_cleaning,rank-order median smoothing,0.005406000011134893,5625,5625,0.0,1.8048236370086665,1.8102296370198014
Telco Churn,feature_noise_targeted,high,automated_cleaning,rank-order median smoothing,0.005378100002417341,5625,5625,0.0,1.8057160377502441,1.8110941377526615
Telco Churn,imbalanced_feature_distribution,low,automated_cleaning,quantile transform,0.008305299998028204,5625,5625,0.0,1.8024659156799316,1.8107712156779598
Telco Churn,imbalanced_feature_distribution,medium,automated_cleaning,quantile transform,0.008181599987437949,5625,5625,0.0,1.797448396682739,1.805629996670177
Telco Churn,imbalanced_feature_distribution,high,automated_cleaning,quantile transform,0.008589800010668114,5625,5625,0.0,1.77505612373352,1.7836459237441882
Telco Churn,invalid_values,low,automated_cleaning,sentinel to NaN then impute,0.003607399994507432,5625,5625,0.0,1.740498304367065,1.7441057043615724
Telco Churn,invalid_values,medium,automated_cleaning,sentinel to NaN then impute,0.003303799981949851,5625,5625,0.0,1.7547841072082517,1.7580879071902016
Telco Churn,invalid_values,high,automated_cleaning,sentinel to NaN then impute,0.0032620000129099935,5625,5625,0.0,1.7401530742645261,1.7434150742774361
Telco Churn,missing_values,low,automated_cleaning,KNN imputation,0.5331771000055596,5625,5625,0.0,1.7135605812072752,2.246737681212835
Telco Churn,missing_values,medium,automated_cleaning,KNN imputation,1.0400960000115447,5625,5625,0.0,1.7350502014160152,2.77514620142756
Telco Churn,missing_values,high,automated_cleaning,KNN imputation,1.3365090000152122,5625,5625,0.0,1.6953406333923338,3.031849633407546
Telco Churn,missing_values_mnar,low,automated_cleaning,KNN imputation,0.534184499992989,5625,5625,0.0,1.7792215347290037,2.313406034721993
Telco Churn,missing_values_mnar,medium,automated_cleaning,KNN imputation,0.8483194999862462,5625,5625,0.0,1.7609579563140867,2.609277456300333
Telco Churn,missing_values_mnar,high,automated_cleaning,KNN imputation,0.9941887999884784,5625,5625,0.0,1.7865247726440425,2.780713572632521
Telco Churn,outliers,low,automated_cleaning,IQR clipping,0.004059300001244992,5625,5625,0.0,1.969504833221435,1.97356413322268
Telco Churn,outliers,medium,automated_cleaning,IQR clipping,0.0041874999878928065,5625,5625,0.0,1.87819504737854,1.8823825473664328
Telco Churn,outliers,high,automated_cleaning,IQR clipping,0.003962099988711998,5625,5625,0.0,1.8686146736145015,1.8725767736032135
Telco Churn,outliers_targeted,low,automated_cleaning,IQR clipping,0.004128999979002401,5625,5625,0.0,1.8526825904846187,1.856811590463621
Telco Churn,outliers_targeted,medium,automated_cleaning,IQR clipping,0.003950900019844994,5625,5625,0.0,1.8255288600921629,1.8294797601120079
Telco Churn,outliers_targeted,high,automated_cleaning,IQR clipping,0.004168299987213686,5625,5625,0.0,1.861018657684326,1.8651869576715396
Telco Churn,redundant_features,low,automated_cleaning,drop correlated features,0.0011036999931093305,5625,5625,0.0,1.7736206054687496,1.7747243054618589
Telco Churn,redundant_features,medium,automated_cleaning,drop correlated features,0.001358800014713779,5625,5625,0.0,1.757834672927856,1.7591934729425698
Telco Churn,redundant_features,high,automated_cleaning,drop correlated features,0.001646199991228059,5625,5625,0.0,1.7706317901611326,1.7722779901523606
Telco Churn,typographical_errors,low,automated_cleaning,fuzzy match to known categories,0.17445690001477487,5625,5625,0.0,1.7946550846099851,1.96911198462476
Telco Churn,typographical_errors,medium,automated_cleaning,fuzzy match to known categories,0.24308640000526793,5625,5625,0.0,1.7445554733276367,1.9876418733329047
Telco Churn,typographical_errors,high,automated_cleaning,fuzzy match to known categories,0.3065065999981016,5625,5625,0.0,1.7567400932312007,2.0632466932293023
