Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Adult Income,missing_values_mnar,low,Logistic Regression,cleaned,0.8213160948118681,0.7264957264957265,0.45272969374167776,0.5578342904019689,0.8447325878450597,0.6981150123972127,0.6886663524942686,0.015135049819946289,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Gaussian Naive Bayes,cleaned,0.8126968340792309,0.7296296296296296,0.39347536617842876,0.5112456747404844,0.8469657612405852,0.6725708325043546,0.6874118121847366,0.005847930908203125,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,KNN,cleaned,0.8219791148682247,0.6910714285714286,0.5153129161118508,0.5903890160183066,0.8355406210390853,0.7194750411501651,0.6234433899767735,0.04862666130065918,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,MLP,cleaned,0.8365655561080723,0.7212692967409948,0.5599201065246339,0.6304347826086957,0.8981665290831234,0.7440960055907213,0.7534959079250846,10.23304033279419,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Decision Tree,cleaned,0.8408751864743909,0.7610789980732178,0.525965379494008,0.6220472440944882,0.8869901559929951,0.7356156626006787,0.74314418231652,0.05768537521362305,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,Random Forest,cleaned,0.849494447207028,0.8012170385395537,0.525965379494008,0.635048231511254,0.9062696805936087,0.741353910228134,0.7857302506836731,0.27167487144470215,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,XGBoost,cleaned,0.8544670976297033,0.8333333333333334,0.5193075898801598,0.6398687448728466,0.9163726669450665,0.742439052057714,0.8068041834826293,0.12631869316101074,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Adult Income,missing_values_mnar,low,LightGBM,cleaned,0.8536383225592574,0.825446898002103,0.5226364846870839,0.6400326131267835,0.917178772304183,0.74299999030205,0.8089209217419526,0.1128082275390625,24129,14,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.455776392367217), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'KNN imputation', 'reason': 'imputation, though MNAR limits what is recoverable', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False}"
Bank Marketing,missing_values_mnar,low,Logistic Regression,dirty,0.8836669246931328,0.5394736842105263,0.038752362948960305,0.07231040564373897,0.7810258601607692,0.5171845722071038,0.3236374398206617,0.030845165252685547,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.392563868613138), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7}"
Bank Marketing,missing_values_mnar,low,Gaussian Naive Bayes,dirty,0.8810129381842309,0.4745762711864407,0.15879017013232513,0.23796033994334279,0.7824015492185845,0.5677482472452484,0.3246220103178491,0.013816595077514648,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.392563868613138), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7}"
Bank Marketing,missing_values_mnar,low,KNN,dirty,0.8827822625234988,0.4375,0.006616257088846881,0.01303538175046555,0.5991070213171436,0.5027445718756696,0.19843086993114817,0.0048007965087890625,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.392563868613138), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7}"
Bank Marketing,missing_values_mnar,low,MLP,dirty,0.8834457591507243,0.6428571428571429,0.008506616257088847,0.016791044776119403,0.8566058997671675,0.5039402210903479,0.43737440735810346,15.653888702392578,36168,16,"{'error_type': 'missing_values_mnar', 'mechanism': 'MNAR - missingness depends on target', 'intended_rate': 7, 'actual_rate': np.float64(6.392563868613138), 'schedule': 'lower', 'severity_label': 'low', 'rate_used': 7, 'seed': 7}"
