Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Breast Cancer,annotator_bias,medium,Logistic Regression,dirty,0.8421052631578947,1.0,0.5714285714285714,0.7272727272727273,0.9738756613756614,0.7857142857142857,0.9608825117464337,0.009766817092895508,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,Gaussian Naive Bayes,dirty,0.9298245614035088,1.0,0.8095238095238095,0.8947368421052632,0.9900793650793651,0.9047619047619048,0.9836470100488832,0.0009818077087402344,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,KNN,dirty,0.8157894736842105,0.9565217391304348,0.5238095238095238,0.676923076923077,0.9295634920634921,0.7549603174603174,0.8949060669271522,0.0,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,MLP,dirty,0.8245614035087719,0.9230769230769231,0.5714285714285714,0.7058823529411765,0.9818121693121693,0.7718253968253967,0.9666285999067593,0.1439976692199707,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,Decision Tree,dirty,0.7631578947368421,0.8,0.47619047619047616,0.5970149253731343,0.7033730158730159,0.7033730158730158,0.5739348370927317,0.004881620407104492,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,Random Forest,dirty,0.8070175438596491,0.9166666666666666,0.5238095238095238,0.6666666666666666,0.9791666666666667,0.748015873015873,0.958373909718144,0.08158707618713379,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,XGBoost,dirty,0.7982456140350878,0.9130434782608695,0.5,0.6461538461538462,0.9702380952380953,0.7361111111111112,0.9402230882087727,0.057035207748413086,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,medium,LightGBM,dirty,0.8245614035087719,0.9583333333333334,0.5476190476190477,0.696969696969697,0.9794973544973544,0.7668650793650794,0.9613359695778209,0.028319358825683594,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 20, 'labels_biased': 45, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,Logistic Regression,dirty,0.8771929824561403,1.0,0.6666666666666666,0.8,0.9847883597883598,0.8333333333333333,0.9774506728010974,0.009315013885498047,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,Gaussian Naive Bayes,dirty,0.9298245614035088,0.9722222222222222,0.8333333333333334,0.8974358974358975,0.9910714285714285,0.9097222222222223,0.9853147684675125,0.0009739398956298828,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,KNN,dirty,0.8333333333333334,0.96,0.5714285714285714,0.7164179104477612,0.962962962962963,0.7787698412698413,0.9216849816849818,0.0,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,MLP,dirty,0.8771929824561403,0.9666666666666667,0.6904761904761905,0.8055555555555556,0.9890873015873015,0.8382936507936508,0.9800926480572816,0.1449413299560547,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,Decision Tree,dirty,0.7807017543859649,0.84,0.5,0.6268656716417911,0.7202380952380951,0.7222222222222222,0.5948598769651401,0.004883289337158203,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,Random Forest,dirty,0.8333333333333334,1.0,0.5476190476190477,0.7076923076923077,0.9884259259259259,0.7738095238095238,0.9774943835044027,0.08435606956481934,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,XGBoost,dirty,0.8333333333333334,0.96,0.5714285714285714,0.7164179104477612,0.9824735449735449,0.7787698412698413,0.961118422860455,0.05595207214355469,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,annotator_bias,high,LightGBM,dirty,0.8245614035087719,0.9583333333333334,0.5476190476190477,0.696969696969697,0.9837962962962963,0.7668650793650794,0.965978678721101,0.026495933532714844,455,30,"{'error_type': 'annotator_bias', 'intended_rate': 30, 'labels_biased': 68, 'bias_pattern': 'high-value samples in feature_1', 'injection_version': 1, 'split_seed': 200}"
