Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
German Credit,none,none,KNN,clean,0.74,0.7588235294117647,0.9214285714285714,0.832258064516129,0.7273214285714285,0.6190476190476191,0.8247263436273478,0.0009770393371582031,800,20,"{'baseline': True, 'split_seed': 200}"
German Credit,none,none,MLP,clean,0.765,0.7924528301886793,0.9,0.842809364548495,0.7783333333333333,0.675,0.8695297685176895,0.2093350887298584,800,20,"{'baseline': True, 'split_seed': 200}"
German Credit,none,none,Decision Tree,clean,0.715,0.7862068965517242,0.8142857142857143,0.8,0.6577976190476191,0.6488095238095238,0.7823571848240659,0.002927541732788086,800,20,"{'baseline': True, 'split_seed': 200}"
German Credit,none,none,Random Forest,clean,0.755,0.7630057803468208,0.9428571428571428,0.8434504792332268,0.800357142857143,0.6297619047619047,0.8909273989504654,0.10347318649291992,800,20,"{'baseline': True, 'split_seed': 200}"
German Credit,none,none,XGBoost,clean,0.75,0.774390243902439,0.9071428571428571,0.8355263157894737,0.7732142857142856,0.6452380952380953,0.8735448495655145,0.04589653015136719,800,20,"{'baseline': True, 'split_seed': 200}"
German Credit,none,none,LightGBM,clean,0.76,0.7911392405063291,0.8928571428571429,0.8389261744966443,0.7514285714285714,0.6714285714285715,0.8601237872422491,0.025388002395629883,800,20,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,Logistic Regression,clean,0.8219791148682247,0.7296137339055794,0.45272969374167776,0.5587510271158587,0.8562743238545178,0.6985564160608632,0.6991140054158479,0.013577461242675781,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,Gaussian Naive Bayes,clean,0.7954583126139566,0.6845730027548209,0.33089214380825566,0.44614003590664275,0.8496904443747628,0.6401757121601419,0.6783194229525783,0.004881620407104492,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,KNN,clean,0.819327034642798,0.6565349544072948,0.5752330226364847,0.6132008516678495,0.841495676624502,0.7377378973257462,0.6237135295716736,0.04102754592895508,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,MLP,clean,0.8410409414884801,0.7306711979609176,0.5725699067909454,0.6420306084359836,0.8933930805420623,0.7513037130511779,0.7543346186679306,5.831115961074829,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,Decision Tree,clean,0.8463451019393337,0.7121771217712177,0.6424766977363515,0.6755337766888344,0.8862606791327446,0.7782014916622609,0.7498949693871508,0.042855262756347656,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,Random Forest,clean,0.8521465274324548,0.8087044534412956,0.5319573901464714,0.6417670682730924,0.908449735672087,0.7451223719657538,0.7971796866948219,0.1991121768951416,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,XGBoost,clean,0.8668987236863915,0.7914929107589658,0.6318242343541944,0.7027027027027027,0.9231579992952821,0.7883243881989467,0.8246677082845199,0.07368206977844238,24129,14,"{'baseline': True, 'split_seed': 200}"
Adult Income,none,none,LightGBM,clean,0.8677274987568374,0.792358803986711,0.6351531291611185,0.70509977827051,0.9232034033339203,0.7899888356024087,0.824767519790354,0.07084274291992188,24129,14,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,Logistic Regression,clean,0.8890854804821409,0.5741239892183289,0.20132325141776938,0.298110566829951,0.8700261477983884,0.5907680753018715,0.46557304681251876,0.02011275291442871,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,Gaussian Naive Bayes,clean,0.836669246931328,0.35986622073578595,0.5085066162570888,0.4214649432040736,0.8164654781590719,0.6943284490177116,0.3501741080440972,0.006837129592895508,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,KNN,clean,0.8941722879575362,0.5863247863247864,0.32419659735349715,0.4175289105295192,0.811085707724668,0.6469448860280322,0.3991815393479062,0.002929210662841797,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,MLP,clean,0.9013601680858122,0.6159217877094972,0.4168241965973535,0.4971815107102593,0.9041413898697108,0.6911923111978627,0.5442114339385633,8.539488554000854,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,Decision Tree,clean,0.8958310295255999,0.572139303482587,0.43478260869565216,0.4940923737916219,0.8392523552549498,0.6958509161198987,0.4685413346410704,0.08140444755554199,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,Random Forest,clean,0.9052305650779608,0.6907020872865275,0.3440453686200378,0.45930599369085173,0.9259122433011804,0.6618160468648091,0.6147839408522684,0.27585411071777344,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,XGBoost,clean,0.907995134358067,0.6502659574468085,0.4621928166351607,0.5403314917127072,0.9347870475478004,0.7146280301084382,0.6230352858604187,0.09284305572509766,36168,16,"{'baseline': True, 'split_seed': 200}"
Bank Marketing,none,none,LightGBM,clean,0.9099856242397435,0.6588541666666666,0.4782608695652174,0.5542168674698795,0.9363269149504092,0.722724673981106,0.6276850338230555,0.09357523918151855,36168,16,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,Logistic Regression,clean,0.7981520966595593,0.6442307692307693,0.5374331550802139,0.5860058309037901,0.845384400349949,0.7149895688276191,0.6519241248901722,0.007830142974853516,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,Gaussian Naive Bayes,clean,0.7583511016346838,0.5324427480916031,0.7459893048128342,0.621380846325167,0.8242218034798183,0.7544080115545294,0.6025216006520674,0.002760648727416992,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,KNN,clean,0.7526652452025586,0.5377906976744186,0.4946524064171123,0.5153203342618384,0.765897831455032,0.6703658934312087,0.48908549616311164,0.0009639263153076172,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,MLP,clean,0.7945984363894811,0.6421404682274248,0.5133689839572193,0.5705794947994056,0.8291164305201092,0.7048935916881933,0.6214615425615053,1.4086120128631592,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,Decision Tree,clean,0.7512437810945274,0.5377358490566038,0.4572192513368984,0.49421965317919075,0.759430763416869,0.6574576411573165,0.45923056982311705,0.011827707290649414,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,Random Forest,clean,0.7938877043354655,0.647887323943662,0.4919786096256685,0.5592705167173252,0.8379635141920888,0.6975865942610433,0.6459416229800361,0.13658785820007324,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,XGBoost,clean,0.783226723525231,0.6131147540983607,0.5,0.5508100147275405,0.8362280052388815,0.6928848015488868,0.634856416296506,0.05178332328796387,5625,19,"{'baseline': True, 'split_seed': 200}"
Telco Churn,none,none,LightGBM,clean,0.7846481876332623,0.6148867313915858,0.5080213903743316,0.5563689604685212,0.8374160717706074,0.6964114696305346,0.636922697451926,0.048858642578125,5625,19,"{'baseline': True, 'split_seed': 200}"
