Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Bank Marketing,none,none,KNN,clean,0.8957204467543957,0.5938009787928222,0.3440453686200378,0.43566726511071213,0.8140377219574036,0.6564309498078273,0.4191579267348307,0.004889011383056641,36168,16,"{'baseline': True, 'split_seed': 100}"
Bank Marketing,none,none,MLP,clean,0.9022448302554462,0.6201657458563536,0.42438563327032136,0.5039281705948373,0.904738445076011,0.6949730295343467,0.5705083030630888,8.615619897842407,36168,16,"{'baseline': True, 'split_seed': 100}"
Bank Marketing,none,none,Decision Tree,clean,0.8978215194072764,0.5746102449888641,0.4877126654064272,0.5276073619631901,0.837128512463705,0.7199364829849919,0.46357142480010727,0.08188724517822266,36168,16,"{'baseline': True, 'split_seed': 100}"
Bank Marketing,none,none,Random Forest,clean,0.9058940617051864,0.6978967495219885,0.3449905482041588,0.46173308032890575,0.9217611471414384,0.6626017236950662,0.6062420061189102,0.25057244300842285,36168,16,"{'baseline': True, 'split_seed': 100}"
Bank Marketing,none,none,XGBoost,clean,0.9123078624350326,0.6709677419354839,0.4914933837429111,0.5673758865248227,0.9334997212400851,0.729779252923428,0.6269549015396334,0.08919835090637207,36168,16,"{'baseline': True, 'split_seed': 100}"
Bank Marketing,none,none,LightGBM,clean,0.9112020347229901,0.6702269692923899,0.47448015122873344,0.5556170448256779,0.9346495615005923,0.7217735759274537,0.6323160463505441,0.09380817413330078,36168,16,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,Logistic Regression,clean,0.7931769722814499,0.628482972136223,0.5427807486631016,0.5824964131994261,0.8380476365499998,0.7133071216694017,0.6210896169252695,0.0078122615814208984,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,Gaussian Naive Bayes,clean,0.7611940298507462,0.5357142857142857,0.7620320855614974,0.6291390728476821,0.8195873086539905,0.7614613477178251,0.5986620984053423,0.000993490219116211,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,KNN,clean,0.7533759772565742,0.5402985074626866,0.4839572192513369,0.5105782792665726,0.7612659250094476,0.6674384353759104,0.4782207565027923,0.0,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,MLP,clean,0.7967306325515281,0.6476510067114094,0.516042780748663,0.5744047619047619,0.8276190525492957,0.7071985442949511,0.6150353807926746,1.438171625137329,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,Decision Tree,clean,0.744136460554371,0.5203488372093024,0.4786096256684492,0.4986072423398329,0.7497256316941984,0.6594403404237696,0.4577190047821318,0.011700630187988281,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,Random Forest,clean,0.7938877043354655,0.647887323943662,0.4919786096256685,0.5592705167173252,0.8366188506556368,0.6975865942610433,0.6344775828292845,0.11841535568237305,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,XGBoost,clean,0.7945984363894811,0.6357827476038339,0.5320855614973262,0.5793304221251819,0.8286932303503114,0.7108636907196215,0.6332809546062192,0.06576275825500488,5625,19,"{'baseline': True, 'split_seed': 100}"
Telco Churn,none,none,LightGBM,clean,0.7924662402274343,0.6394557823129252,0.5026737967914439,0.562874251497006,0.8353828990894079,0.7000300252108236,0.6352177292434708,0.05090045928955078,5625,19,"{'baseline': True, 'split_seed': 100}"
